,Date,POSIX,Adj Close,year,month
1963,1987-11-30,565228800,22686.779296875,1987,11
1964,1987-12-01,565315200,22832.890625,1987,12
1965,1987-12-02,565401600,22915.490234375,1987,12
1966,1987-12-03,565488000,22808.16015625,1987,12
1967,1987-12-04,565574400,22602.75,1987,12
1968,1987-12-07,565833600,22586.51953125,1987,12
1969,1987-12-08,565920000,22948.33984375,1987,12
1970,1987-12-09,566006400,22885.69921875,1987,12
1971,1987-12-10,566092800,23280.83984375,1987,12
1972,1987-12-11,566179200,23035.810546875,1987,12
1973,1987-12-14,566438400,22926.279296875,1987,12
1974,1987-12-15,566524800,22846.73046875,1987,12
1975,1987-12-16,566611200,22819.419921875,1987,12
1976,1987-12-17,566697600,22899.830078125,1987,12
1977,1987-12-18,566784000,22826.970703125,1987,12
1978,1987-12-21,567043200,22956.83984375,1987,12
1979,1987-12-22,567129600,22741.01953125,1987,12
1980,1987-12-23,567216000,22693.849609375,1987,12
1981,1987-12-24,567302400,22543.369140625,1987,12
1982,1987-12-25,567388800,22120.939453125,1987,12
1983,1987-12-28,567648000,21564.0,1987,12
1984,1988-01-04,568252800,21217.0390625,1988,1
1985,1988-01-05,568339200,21575.279296875,1988,1
1986,1988-01-06,568425600,22790.5,1988,1
1987,1988-01-07,568512000,22792.130859375,1988,1
1988,1988-01-08,568598400,22872.560546875,1988,1
1989,1988-01-11,568857600,22578.4296875,1988,1
1990,1988-01-12,568944000,22625.05078125,1988,1
1991,1988-01-13,569030400,22324.990234375,1988,1
1992,1988-01-14,569116800,22603.650390625,1988,1
1993,1988-01-18,569462400,22910.19921875,1988,1
1994,1988-01-19,569548800,22898.169921875,1988,1
1995,1988-01-20,569635200,22843.140625,1988,1
1996,1988-01-21,569721600,22710.259765625,1988,1
1997,1988-01-22,569808000,22876.580078125,1988,1
1998,1988-01-25,570067200,23318.400390625,1988,1
1999,1988-01-26,570153600,23498.759765625,1988,1
2000,1988-01-27,570240000,23335.91015625,1988,1
2001,1988-01-28,570326400,23587.25,1988,1
2002,1988-01-29,570412800,23622.3203125,1988,1
2003,1988-02-01,570672000,23732.3203125,1988,2
2004,1988-02-02,570758400,23672.2109375,1988,2
2005,1988-02-03,570844800,23595.369140625,1988,2
2006,1988-02-04,570931200,23709.099609375,1988,2
2007,1988-02-05,571017600,23650.80078125,1988,2
2008,1988-02-08,571276800,23771.599609375,1988,2
2009,1988-02-09,571363200,23662.26953125,1988,2
2010,1988-02-10,571449600,23771.880859375,1988,2
2011,1988-02-12,571622400,23981.939453125,1988,2
2012,1988-02-15,571881600,24207.470703125,1988,2
2013,1988-02-16,571968000,24345.66015625,1988,2
2014,1988-02-17,572054400,24429.94921875,1988,2
2015,1988-02-18,572140800,24675.359375,1988,2
2016,1988-02-19,572227200,24773.41015625,1988,2
2017,1988-02-22,572486400,24846.7109375,1988,2
2018,1988-02-23,572572800,24949.44921875,1988,2
2019,1988-02-24,572659200,24968.650390625,1988,2
2020,1988-02-25,572745600,25100.66015625,1988,2
2021,1988-02-26,572832000,25165.1796875,1988,2
2022,1988-02-29,573091200,25242.810546875,1988,2
2023,1988-03-01,573177600,25435.900390625,1988,3
2024,1988-03-02,573264000,25682.8203125,1988,3
2025,1988-03-03,573350400,25596.310546875,1988,3
2026,1988-03-04,573436800,25615.619140625,1988,3
2027,1988-03-07,573696000,25616.580078125,1988,3
2028,1988-03-08,573782400,25465.73046875,1988,3
2029,1988-03-09,573868800,25605.390625,1988,3
2030,1988-03-10,573955200,25617.8203125,1988,3
2031,1988-03-11,574041600,25543.73046875,1988,3
2032,1988-03-14,574300800,25433.509765625,1988,3
2033,1988-03-15,574387200,25475.669921875,1988,3
2034,1988-03-16,574473600,25704.4296875,1988,3
2035,1988-03-17,574560000,25872.2890625,1988,3
2036,1988-03-18,574646400,25966.259765625,1988,3
2037,1988-03-22,574992000,25842.75,1988,3
2038,1988-03-23,575078400,25895.23046875,1988,3
2039,1988-03-24,575164800,25781.279296875,1988,3
2040,1988-03-25,575251200,25626.7109375,1988,3
2041,1988-03-28,575510400,25622.7109375,1988,3
2042,1988-03-29,575596800,25953.08984375,1988,3
2043,1988-03-30,575683200,26320.0703125,1988,3
2044,1988-03-31,575769600,26260.259765625,1988,3
2045,1988-04-01,575856000,26104.220703125,1988,4
2046,1988-04-04,576115200,26335.2890625,1988,4
2047,1988-04-05,576201600,26315.349609375,1988,4
2048,1988-04-06,576288000,26511.169921875,1988,4
2049,1988-04-07,576374400,26769.220703125,1988,4
2050,1988-04-08,576460800,26748.890625,1988,4
2051,1988-04-11,576720000,26924.869140625,1988,4
2052,1988-04-12,576806400,26930.83984375,1988,4
2053,1988-04-13,576892800,26985.55078125,1988,4
2054,1988-04-14,576979200,27111.349609375,1988,4
2055,1988-04-15,577065600,26893.5703125,1988,4
2056,1988-04-18,577324800,26671.44921875,1988,4
2057,1988-04-19,577411200,26657.0,1988,4
2058,1988-04-20,577497600,26864.08984375,1988,4
2059,1988-04-21,577584000,26828.16015625,1988,4
2060,1988-04-22,577670400,26837.119140625,1988,4
2061,1988-04-25,577929600,27213.44921875,1988,4
2062,1988-04-26,578016000,27246.76953125,1988,4
2063,1988-04-27,578102400,27191.970703125,1988,4
2064,1988-04-28,578188800,27434.119140625,1988,4
2065,1988-05-02,578534400,27669.720703125,1988,5
2066,1988-05-06,578880000,27534.390625,1988,5
2067,1988-05-09,579139200,27264.30078125,1988,5
2068,1988-05-10,579225600,27412.25,1988,5
2069,1988-05-11,579312000,27161.05078125,1988,5
2070,1988-05-12,579398400,27212.580078125,1988,5
2071,1988-05-13,579484800,27468.310546875,1988,5
2072,1988-05-16,579744000,27759.869140625,1988,5
2073,1988-05-17,579830400,27819.98046875,1988,5
2074,1988-05-18,579916800,27767.580078125,1988,5
2075,1988-05-19,580003200,27373.240234375,1988,5
2076,1988-05-20,580089600,27393.849609375,1988,5
2077,1988-05-23,580348800,27249.759765625,1988,5
2078,1988-05-24,580435200,27312.66015625,1988,5
2079,1988-05-25,580521600,27443.650390625,1988,5
2080,1988-05-26,580608000,27428.240234375,1988,5
2081,1988-05-27,580694400,27290.490234375,1988,5
2082,1988-05-30,580953600,27223.099609375,1988,5
2083,1988-05-31,581040000,27416.69921875,1988,5
2084,1988-06-01,581126400,27703.91015625,1988,6
2085,1988-06-02,581212800,27869.359375,1988,6
2086,1988-06-03,581299200,27821.5390625,1988,6
2087,1988-06-06,581558400,27996.240234375,1988,6
2088,1988-06-07,581644800,27967.3203125,1988,6
2089,1988-06-08,581731200,27912.650390625,1988,6
2090,1988-06-09,581817600,28072.01953125,1988,6
2091,1988-06-10,581904000,27920.359375,1988,6
2092,1988-06-13,582163200,28036.5390625,1988,6
2093,1988-06-14,582249600,28061.80078125,1988,6
2094,1988-06-15,582336000,28093.51953125,1988,6
2095,1988-06-16,582422400,28147.3203125,1988,6
2096,1988-06-17,582508800,28342.4609375,1988,6
2097,1988-06-20,582768000,28139.029296875,1988,6
2098,1988-06-21,582854400,27925.5703125,1988,6
2099,1988-06-22,582940800,27860.779296875,1988,6
2100,1988-06-23,583027200,27732.9296875,1988,6
2101,1988-06-24,583113600,27750.390625,1988,6
2102,1988-06-27,583372800,27435.009765625,1988,6
2103,1988-06-28,583459200,27398.08984375,1988,6
2104,1988-06-29,583545600,27607.330078125,1988,6
2105,1988-06-30,583632000,27769.400390625,1988,6
2106,1988-07-01,583718400,27503.529296875,1988,7
2107,1988-07-04,583977600,27360.390625,1988,7
2108,1988-07-05,584064000,27577.169921875,1988,7
2109,1988-07-06,584150400,27766.599609375,1988,7
2110,1988-07-07,584236800,27728.130859375,1988,7
2111,1988-07-08,584323200,27917.080078125,1988,7
2112,1988-07-11,584582400,27985.990234375,1988,7
2113,1988-07-12,584668800,28099.83984375,1988,7
2114,1988-07-13,584755200,28020.099609375,1988,7
2115,1988-07-14,584841600,28084.080078125,1988,7
2116,1988-07-15,584928000,27913.7890625,1988,7
2117,1988-07-18,585187200,27662.119140625,1988,7
2118,1988-07-19,585273600,27149.029296875,1988,7
2119,1988-07-20,585360000,27553.98046875,1988,7
2120,1988-07-21,585446400,27676.140625,1988,7
2121,1988-07-22,585532800,27285.009765625,1988,7
2122,1988-07-25,585792000,27183.529296875,1988,7
2123,1988-07-26,585878400,27303.759765625,1988,7
2124,1988-07-27,585964800,27738.5703125,1988,7
2125,1988-07-28,586051200,27796.08984375,1988,7
2126,1988-07-29,586137600,27911.630859375,1988,7
2127,1988-08-01,586396800,28326.310546875,1988,8
2128,1988-08-02,586483200,28366.330078125,1988,8
2129,1988-08-03,586569600,28348.44921875,1988,8
2130,1988-08-04,586656000,28292.66015625,1988,8
2131,1988-08-05,586742400,28423.380859375,1988,8
2132,1988-08-08,587001600,28253.119140625,1988,8
2133,1988-08-09,587088000,28170.359375,1988,8
2134,1988-08-10,587174400,27554.869140625,1988,8
2135,1988-08-11,587260800,27784.98046875,1988,8
2136,1988-08-12,587347200,27833.509765625,1988,8
2137,1988-08-15,587606400,27901.2890625,1988,8
2138,1988-08-16,587692800,27896.55078125,1988,8
2139,1988-08-17,587779200,28178.859375,1988,8
2140,1988-08-18,587865600,28129.359375,1988,8
2141,1988-08-19,587952000,28209.419921875,1988,8
2142,1988-08-22,588211200,28079.1796875,1988,8
2143,1988-08-23,588297600,27919.94921875,1988,8
2144,1988-08-24,588384000,27799.669921875,1988,8
2145,1988-08-25,588470400,27870.439453125,1988,8
2146,1988-08-26,588556800,27565.41015625,1988,8
2147,1988-08-29,588816000,27379.099609375,1988,8
2148,1988-08-30,588902400,27511.650390625,1988,8
2149,1988-08-31,588988800,27365.94921875,1988,8
2150,1988-09-01,589075200,26934.259765625,1988,9
2151,1988-09-02,589161600,27116.5,1988,9
2152,1988-09-05,589420800,27341.580078125,1988,9
2153,1988-09-06,589507200,27320.509765625,1988,9
2154,1988-09-07,589593600,27504.009765625,1988,9
2155,1988-09-08,589680000,27740.109375,1988,9
2156,1988-09-09,589766400,27647.099609375,1988,9
2157,1988-09-12,590025600,27756.740234375,1988,9
2158,1988-09-13,590112000,27794.16015625,1988,9
2159,1988-09-14,590198400,27805.669921875,1988,9
2160,1988-09-16,590371200,27866.380859375,1988,9
2161,1988-09-19,590630400,27901.0,1988,9
2162,1988-09-20,590716800,27548.580078125,1988,9
2163,1988-09-21,590803200,27712.66015625,1988,9
2164,1988-09-22,590889600,27428.310546875,1988,9
2165,1988-09-26,591235200,27333.75,1988,9
2166,1988-09-27,591321600,27499.560546875,1988,9
2167,1988-09-28,591408000,27752.009765625,1988,9
2168,1988-09-29,591494400,27700.130859375,1988,9
2169,1988-09-30,591580800,27923.669921875,1988,9
2170,1988-10-03,591840000,27545.529296875,1988,10
2171,1988-10-04,591926400,27501.01953125,1988,10
2172,1988-10-05,592012800,27405.490234375,1988,10
2173,1988-10-06,592099200,27172.33984375,1988,10
2174,1988-10-07,592185600,27258.26953125,1988,10
2175,1988-10-11,592531200,27469.599609375,1988,10
2176,1988-10-12,592617600,27409.369140625,1988,10
2177,1988-10-13,592704000,27273.30078125,1988,10
2178,1988-10-14,592790400,27306.5703125,1988,10
2179,1988-10-17,593049600,27268.740234375,1988,10
2180,1988-10-18,593136000,27141.98046875,1988,10
2181,1988-10-19,593222400,27293.669921875,1988,10
2182,1988-10-20,593308800,27390.55078125,1988,10
2183,1988-10-21,593395200,27401.419921875,1988,10
2184,1988-10-24,593654400,27281.5390625,1988,10
2185,1988-10-25,593740800,27421.490234375,1988,10
2186,1988-10-26,593827200,27620.599609375,1988,10
2187,1988-10-27,593913600,27722.919921875,1988,10
2188,1988-10-28,594000000,27741.33984375,1988,10
2189,1988-10-31,594259200,27982.5390625,1988,10
2190,1988-11-01,594345600,28013.669921875,1988,11
2191,1988-11-02,594432000,27985.259765625,1988,11
2192,1988-11-04,594604800,27953.25,1988,11
2193,1988-11-07,594864000,27866.359375,1988,11
2194,1988-11-08,594950400,28007.26953125,1988,11
2195,1988-11-09,595036800,28212.779296875,1988,11
2196,1988-11-10,595123200,28166.419921875,1988,11
2197,1988-11-11,595209600,28489.5703125,1988,11
2198,1988-11-14,595468800,28520.900390625,1988,11
2199,1988-11-15,595555200,28829.41015625,1988,11
2200,1988-11-16,595641600,28996.119140625,1988,11
2201,1988-11-17,595728000,29076.810546875,1988,11
2202,1988-11-18,595814400,29180.19921875,1988,11
2203,1988-11-21,596073600,29284.259765625,1988,11
2204,1988-11-22,596160000,29430.119140625,1988,11
2205,1988-11-24,596332800,29340.029296875,1988,11
2206,1988-11-25,596419200,29406.650390625,1988,11
2207,1988-11-28,596678400,28983.3203125,1988,11
2208,1988-11-29,596764800,29318.30078125,1988,11
2209,1988-11-30,596851200,29578.900390625,1988,11
2210,1988-12-01,596937600,29541.4609375,1988,12
2211,1988-12-02,597024000,29532.25,1988,12
2212,1988-12-05,597283200,29614.6796875,1988,12
2213,1988-12-06,597369600,29669.380859375,1988,12
2214,1988-12-07,597456000,30050.8203125,1988,12
2215,1988-12-08,597542400,29758.900390625,1988,12
2216,1988-12-09,597628800,29793.419921875,1988,12
2217,1988-12-12,597888000,29672.2890625,1988,12
2218,1988-12-13,597974400,29597.810546875,1988,12
2219,1988-12-14,598060800,29754.73046875,1988,12
2220,1988-12-15,598147200,29705.75,1988,12
2221,1988-12-16,598233600,29536.7109375,1988,12
2222,1988-12-19,598492800,29470.080078125,1988,12
2223,1988-12-20,598579200,29567.939453125,1988,12
2224,1988-12-21,598665600,29698.189453125,1988,12
2225,1988-12-22,598752000,29774.609375,1988,12
2226,1988-12-23,598838400,29686.259765625,1988,12
2227,1988-12-26,599097600,29868.009765625,1988,12
2228,1988-12-27,599184000,30050.9296875,1988,12
2229,1988-12-28,599270400,30159.0,1988,12
2230,1989-01-04,599875200,30243.66015625,1989,1
2231,1989-01-05,599961600,30183.7890625,1989,1
2232,1989-01-06,600048000,30209.5390625,1989,1
2233,1989-01-09,600307200,30678.390625,1989,1
2234,1989-01-10,600393600,31006.509765625,1989,1
2235,1989-01-11,600480000,31143.44921875,1989,1
2236,1989-01-12,600566400,31143.44921875,1989,1
2237,1989-01-13,600652800,31298.380859375,1989,1
2238,1989-01-17,600998400,31227.51953125,1989,1
2239,1989-01-18,601084800,31354.55078125,1989,1
2240,1989-01-19,601171200,31311.400390625,1989,1
2241,1989-01-20,601257600,31170.380859375,1989,1
2242,1989-01-23,601516800,31332.880859375,1989,1
2243,1989-01-24,601603200,31557.6796875,1989,1
2244,1989-01-25,601689600,31567.7890625,1989,1
2245,1989-01-26,601776000,31511.810546875,1989,1
2246,1989-01-27,601862400,31646.130859375,1989,1
2247,1989-01-30,602121600,31567.5,1989,1
2248,1989-01-31,602208000,31581.30078125,1989,1
2249,1989-02-01,602294400,31360.6796875,1989,2
2250,1989-02-02,602380800,31498.30078125,1989,2
2251,1989-02-03,602467200,31685.779296875,1989,2
2252,1989-02-06,602726400,31828.75,1989,2
2253,1989-02-07,602812800,31880.650390625,1989,2
2254,1989-02-08,602899200,32065.119140625,1989,2
2255,1989-02-09,602985600,32078.4296875,1989,2
2256,1989-02-10,603072000,32131.990234375,1989,2
2257,1989-02-13,603331200,31985.3203125,1989,2
2258,1989-02-14,603417600,31982.890625,1989,2
2259,1989-02-15,603504000,32149.48046875,1989,2
2260,1989-02-16,603590400,32083.580078125,1989,2
2261,1989-02-17,603676800,32173.390625,1989,2
2262,1989-02-20,603936000,32177.080078125,1989,2
2263,1989-02-21,604022400,31980.080078125,1989,2
2264,1989-02-22,604108800,32311.9296875,1989,2
2265,1989-02-23,604195200,32452.490234375,1989,2
2266,1989-02-27,604540800,32285.76953125,1989,2
2267,1989-02-28,604627200,31985.599609375,1989,2
2268,1989-03-01,604713600,31964.30078125,1989,3
2269,1989-03-02,604800000,32073.73046875,1989,3
2270,1989-03-03,604886400,32000.099609375,1989,3
2271,1989-03-06,605145600,31876.859375,1989,3
2272,1989-03-07,605232000,31937.939453125,1989,3
2273,1989-03-08,605318400,31837.66015625,1989,3
2274,1989-03-09,605404800,31656.44921875,1989,3
2275,1989-03-10,605491200,31701.779296875,1989,3
2276,1989-03-13,605750400,31552.9609375,1989,3
2277,1989-03-14,605836800,31724.349609375,1989,3
2278,1989-03-15,605923200,32100.48046875,1989,3
2279,1989-03-16,606009600,32098.240234375,1989,3
2280,1989-03-17,606096000,32021.009765625,1989,3
2281,1989-03-20,606355200,31654.80078125,1989,3
2282,1989-03-22,606528000,31443.240234375,1989,3
2283,1989-03-23,606614400,31588.66015625,1989,3
2284,1989-03-24,606700800,31568.51953125,1989,3
2285,1989-03-27,606960000,31512.400390625,1989,3
2286,1989-03-28,607046400,32306.359375,1989,3
2287,1989-03-29,607132800,32737.279296875,1989,3
2288,1989-03-30,607219200,32826.12890625,1989,3
2289,1989-03-31,607305600,32838.6796875,1989,3
2290,1989-04-03,607564800,33042.0703125,1989,4
2291,1989-04-04,607651200,33312.25,1989,4
2292,1989-04-05,607737600,33360.7890625,1989,4
2293,1989-04-06,607824000,32995.78125,1989,4
2294,1989-04-07,607910400,33185.05078125,1989,4
2295,1989-04-10,608169600,32999.01953125,1989,4
2296,1989-04-11,608256000,33249.578125,1989,4
2297,1989-04-12,608342400,33256.44921875,1989,4
2298,1989-04-13,608428800,33063.94140625,1989,4
2299,1989-04-14,608515200,33150.44140625,1989,4
2300,1989-04-17,608774400,33308.328125,1989,4
2301,1989-04-18,608860800,33321.66015625,1989,4
2302,1989-04-19,608947200,33363.828125,1989,4
2303,1989-04-20,609033600,33185.1484375,1989,4
2304,1989-04-21,609120000,33029.80859375,1989,4
2305,1989-04-24,609379200,32805.921875,1989,4
2306,1989-04-25,609465600,33244.78125,1989,4
2307,1989-04-26,609552000,33434.9296875,1989,4
2308,1989-04-27,609638400,33500.828125,1989,4
2309,1989-04-28,609724800,33713.3515625,1989,4
2310,1989-05-01,609984000,33793.171875,1989,5
2311,1989-05-02,610070400,33954.98828125,1989,5
2312,1989-05-08,610588800,34135.23828125,1989,5
2313,1989-05-09,610675200,34031.87109375,1989,5
2314,1989-05-10,610761600,33992.3515625,1989,5
2315,1989-05-11,610848000,34081.48828125,1989,5
2316,1989-05-12,610934400,33866.328125,1989,5
2317,1989-05-15,611193600,33716.2890625,1989,5
2318,1989-05-16,611280000,33926.44921875,1989,5
2319,1989-05-17,611366400,33992.44921875,1989,5
2320,1989-05-18,611452800,33856.328125,1989,5
2321,1989-05-19,611539200,34001.9609375,1989,5
2322,1989-05-22,611798400,34067.859375,1989,5
2323,1989-05-23,611884800,33816.609375,1989,5
2324,1989-05-24,611971200,33851.8203125,1989,5
2325,1989-05-25,612057600,34005.390625,1989,5
2326,1989-05-26,612144000,34191.62109375,1989,5
2327,1989-05-29,612403200,34160.828125,1989,5
2328,1989-05-30,612489600,34076.890625,1989,5
2329,1989-05-31,612576000,34266.75,1989,5
2330,1989-06-01,612662400,33981.3515625,1989,6
2331,1989-06-02,612748800,33667.421875,1989,6
2332,1989-06-05,613008000,33457.078125,1989,6
2333,1989-06-06,613094400,33452.01171875,1989,6
2334,1989-06-07,613180800,33626.890625,1989,6
2335,1989-06-08,613267200,33718.2890625,1989,6
2336,1989-06-09,613353600,33639.98046875,1989,6
2337,1989-06-12,613612800,33398.01171875,1989,6
2338,1989-06-13,613699200,33213.55078125,1989,6
2339,1989-06-14,613785600,33402.98828125,1989,6
2340,1989-06-15,613872000,32913.08984375,1989,6
2341,1989-06-16,613958400,33055.171875,1989,6
2342,1989-06-19,614217600,33013.1796875,1989,6
2343,1989-06-20,614304000,33233.46875,1989,6
2344,1989-06-21,614390400,33345.28125,1989,6
2345,1989-06-22,614476800,33324.96875,1989,6
2346,1989-06-23,614563200,33530.7109375,1989,6
2347,1989-06-26,614822400,33625.8203125,1989,6
2348,1989-06-27,614908800,33469.2109375,1989,6
2349,1989-06-28,614995200,33245.6015625,1989,6
2350,1989-06-29,615081600,32956.30859375,1989,6
2351,1989-06-30,615168000,32948.69140625,1989,6
2352,1989-07-03,615427200,33236.421875,1989,7
2353,1989-07-04,615513600,33190.37890625,1989,7
2354,1989-07-05,615600000,33309.7109375,1989,7
2355,1989-07-06,615686400,33423.48046875,1989,7
2356,1989-07-07,615772800,33703.96875,1989,7
2357,1989-07-10,616032000,33676.01953125,1989,7
2358,1989-07-11,616118400,33746.76953125,1989,7
2359,1989-07-12,616204800,33701.51953125,1989,7
2360,1989-07-13,616291200,33631.16015625,1989,7
2361,1989-07-14,616377600,33574.76953125,1989,7
2362,1989-07-17,616636800,33456.21875,1989,7
2363,1989-07-18,616723200,33343.73046875,1989,7
2364,1989-07-19,616809600,33557.171875,1989,7
2365,1989-07-20,616896000,33664.87109375,1989,7
2366,1989-07-21,616982400,33899.4296875,1989,7
2367,1989-07-24,617241600,34093.328125,1989,7
2368,1989-07-25,617328000,34538.8984375,1989,7
2369,1989-07-26,617414400,34515.828125,1989,7
2370,1989-07-27,617500800,34785.28125,1989,7
2371,1989-07-28,617587200,34705.62890625,1989,7
2372,1989-07-31,617846400,34953.87109375,1989,7
2373,1989-08-01,617932800,34898.4609375,1989,8
2374,1989-08-02,618019200,34899.33984375,1989,8
2375,1989-08-03,618105600,34779.80859375,1989,8
2376,1989-08-04,618192000,34741.98828125,1989,8
2377,1989-08-07,618451200,34630.37890625,1989,8
2378,1989-08-08,618537600,34759.48046875,1989,8
2379,1989-08-09,618624000,34859.26953125,1989,8
2380,1989-08-10,618710400,34719.80078125,1989,8
2381,1989-08-11,618796800,34712.9609375,1989,8
2382,1989-08-14,619056000,34671.62109375,1989,8
2383,1989-08-15,619142400,34810.69140625,1989,8
2384,1989-08-16,619228800,35084.1484375,1989,8
2385,1989-08-17,619315200,35090.109375,1989,8
2386,1989-08-18,619401600,35063.140625,1989,8
2387,1989-08-21,619660800,35140.828125,1989,8
2388,1989-08-22,619747200,35114.3515625,1989,8
2389,1989-08-23,619833600,34893.28125,1989,8
2390,1989-08-24,619920000,34786.55078125,1989,8
2391,1989-08-25,620006400,34739.9296875,1989,8
2392,1989-08-28,620265600,34607.41015625,1989,8
2393,1989-08-29,620352000,34687.6484375,1989,8
2394,1989-08-30,620438400,34471.66015625,1989,8
2395,1989-08-31,620524800,34431.19921875,1989,8
2396,1989-09-01,620611200,34348.21875,1989,9
2397,1989-09-04,620870400,34483.78125,1989,9
2398,1989-09-05,620956800,34441.94921875,1989,9
2399,1989-09-06,621043200,34271.30859375,1989,9
2400,1989-09-07,621129600,34152.55859375,1989,9
2401,1989-09-08,621216000,34115.80859375,1989,9
2402,1989-09-11,621475200,34113.66015625,1989,9
2403,1989-09-12,621561600,34332.87890625,1989,9
2404,1989-09-13,621648000,34286.94140625,1989,9
2405,1989-09-14,621734400,34401.87890625,1989,9
2406,1989-09-18,622080000,34472.5390625,1989,9
2407,1989-09-19,622166400,34471.0703125,1989,9
2408,1989-09-20,622252800,34470.578125,1989,9
2409,1989-09-21,622339200,34745.01953125,1989,9
2410,1989-09-22,622425600,34771.7890625,1989,9
2411,1989-09-25,622684800,34960.7109375,1989,9
2412,1989-09-26,622771200,35444.8203125,1989,9
2413,1989-09-27,622857600,35370.5703125,1989,9
2414,1989-09-28,622944000,35689.98046875,1989,9
2415,1989-09-29,623030400,35636.76171875,1989,9
2416,1989-10-02,623289600,35622.96875,1989,10
2417,1989-10-03,623376000,35366.37109375,1989,10
2418,1989-10-04,623462400,35382.80078125,1989,10
2419,1989-10-05,623548800,35522.98828125,1989,10
2420,1989-10-06,623635200,35209.3515625,1989,10
2421,1989-10-09,623894400,35376.3515625,1989,10
2422,1989-10-11,624067200,35240.0703125,1989,10
2423,1989-10-12,624153600,34795.05078125,1989,10
2424,1989-10-13,624240000,35116.01953125,1989,10
2425,1989-10-16,624499200,34468.69140625,1989,10
2426,1989-10-17,624585600,34996.078125,1989,10
2427,1989-10-18,624672000,35107.55859375,1989,10
2428,1989-10-19,624758400,35374.21875,1989,10
2429,1989-10-20,624844800,35486.37890625,1989,10
2430,1989-10-23,625104000,35585.51953125,1989,10
2431,1989-10-24,625190400,35526.55078125,1989,10
2432,1989-10-25,625276800,35442.3984375,1989,10
2433,1989-10-26,625363200,35678.48828125,1989,10
2434,1989-10-27,625449600,35527.2890625,1989,10
2435,1989-10-30,625708800,35417.44140625,1989,10
2436,1989-10-31,625795200,35549.44140625,1989,10
2437,1989-11-01,625881600,35564.4296875,1989,11
2438,1989-11-02,625968000,35494.859375,1989,11
2439,1989-11-06,626313600,35434.0,1989,11
2440,1989-11-07,626400000,35270.4609375,1989,11
2441,1989-11-08,626486400,35595.58984375,1989,11
2442,1989-11-09,626572800,35657.421875,1989,11
2443,1989-11-10,626659200,35663.19921875,1989,11
2444,1989-11-13,626918400,35750.12109375,1989,11
2445,1989-11-14,627004800,35768.640625,1989,11
2446,1989-11-15,627091200,35852.23046875,1989,11
2447,1989-11-16,627177600,35876.33984375,1989,11
2448,1989-11-17,627264000,35963.73828125,1989,11
2449,1989-11-20,627523200,35893.578125,1989,11
2450,1989-11-21,627609600,36059.87109375,1989,11
2451,1989-11-22,627696000,36286.921875,1989,11
2452,1989-11-24,627868800,36484.46875,1989,11
2453,1989-11-27,628128000,36881.53125,1989,11
2454,1989-11-28,628214400,36985.30078125,1989,11
2455,1989-11-29,628300800,37021.4609375,1989,11
2456,1989-11-30,628387200,37268.7890625,1989,11
2457,1989-12-01,628473600,37132.6796875,1989,12
2458,1989-12-04,628732800,37303.87109375,1989,12
2459,1989-12-05,628819200,37494.171875,1989,12
2460,1989-12-06,628905600,37654.2890625,1989,12
2461,1989-12-07,628992000,37858.109375,1989,12
2462,1989-12-08,629078400,37724.05859375,1989,12
2463,1989-12-11,629337600,37752.671875,1989,12
2464,1989-12-12,629424000,37803.53125,1989,12
2465,1989-12-13,629510400,38062.421875,1989,12
2466,1989-12-14,629596800,38180.69921875,1989,12
2467,1989-12-15,629683200,38271.0390625,1989,12
2468,1989-12-18,629942400,38586.1796875,1989,12
2469,1989-12-19,630028800,38439.1015625,1989,12
2470,1989-12-20,630115200,38512.0,1989,12
2471,1989-12-21,630201600,38215.48046875,1989,12
2472,1989-12-22,630288000,38040.37109375,1989,12
2473,1989-12-25,630547200,38423.62109375,1989,12
2474,1989-12-26,630633600,38681.30859375,1989,12
2475,1989-12-27,630720000,38801.62890625,1989,12
2476,1989-12-28,630806400,38876.94140625,1989,12
2477,1989-12-29,630892800,38915.87109375,1989,12
2478,1990-01-04,631411200,38712.87890625,1990,1
2479,1990-01-05,631497600,38274.76171875,1990,1
2480,1990-01-08,631756800,38294.9609375,1990,1
2481,1990-01-09,631843200,37951.4609375,1990,1
2482,1990-01-10,631929600,37696.51171875,1990,1
2483,1990-01-11,632016000,38170.12890625,1990,1
2484,1990-01-12,632102400,37516.76953125,1990,1
2485,1990-01-16,632448000,36850.359375,1990,1
2486,1990-01-17,632534400,36821.140625,1990,1
2487,1990-01-18,632620800,36729.4609375,1990,1
2488,1990-01-19,632707200,36836.5390625,1990,1
2489,1990-01-22,632966400,37257.01171875,1990,1
2490,1990-01-23,633052800,37378.01953125,1990,1
2491,1990-01-24,633139200,36778.98046875,1990,1
2492,1990-01-25,633225600,36969.109375,1990,1
2493,1990-01-26,633312000,36874.0703125,1990,1
2494,1990-01-29,633571200,37173.69921875,1990,1
2495,1990-01-30,633657600,37215.671875,1990,1
2496,1990-01-31,633744000,37188.94921875,1990,1
2497,1990-02-01,633830400,37206.421875,1990,2
2498,1990-02-02,633916800,37650.1484375,1990,2
2499,1990-02-05,634176000,37631.41015625,1990,2
2500,1990-02-06,634262400,37666.828125,1990,2
2501,1990-02-07,634348800,37301.87109375,1990,2
2502,1990-02-08,634435200,37516.23828125,1990,2
2503,1990-02-09,634521600,37288.140625,1990,2
2504,1990-02-13,634867200,37107.03125,1990,2
